trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",30,16,-13.733387662445951,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",35,12,-36.887460817313816,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",25,20,11.487217194847707,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",35,16,18.846386986616018,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",20,11,15.099348072703709,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",30,19,-5.146668199374423,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",30,19,21.33179003987834,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",30,18,-7.8539930857109805,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",20,1,-65.19935270864165,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 1}",1
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",25,0,4.198853317375454,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,0,6.274142104224145,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",20,8,15.887877779008388,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",20,7,9.928464452358767,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",25,12,23.08028525825268,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",30,12,-26.433499220811925,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",25,0,24.880104787099334,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",25,0,35.47550068488674,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",25,9,18.357427864899513,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",20,10,6.347620991313639,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",30,21,16.508585535019538,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20721466377212}",20,12,-52.58631864712528,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",25,3,-9.330122318064713,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",20,6,-1.0188791721149468,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",25,14,11.894177125636226,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",20,9,12.847070556931158,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",20,7,11.398599310258694,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",20,10,18.20714052388054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",20,0,20.233233217268424,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",30,14,-24.711345689717746,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",25,6,-57.99165783172126,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 1}",1
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",25,13,-32.59812003181832,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",30,16,-39.45533729798279,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",25,14,-33.76434146948419,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",30,19,2.53026768137315,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",20,0,-25.39427933609036,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",25,18,13.25051607273019,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",20,0,23.09569020102132,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",20,3,18.95866595448079,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",25,8,9.114390729783157,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",20,12,-37.801754451405415,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",20,5,8.851957825750311,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",30,15,3.2212647291219585,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",20,11,2.217655581453327,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",25,8,22.322688298215674,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",20,12,12.460954466252495,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",25,0,18.09733849250195,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",20,14,10.820106038337743,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",20,0,-32.296761179780596,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",20,12,-24.90272060678669,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",30,3,-18.07964958056518,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",25,15,21.748013097407622,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.002, 'e': 0.194757516371585}",25,13,22.75092599782631,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",25,17,-4.044372129978218,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",20,3,-15.479380185648706,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",25,10,11.502034230092239,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",25,8,25.148776185882742,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",20,2,-18.243218288905524,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",25,2,24.99637025792154,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",30,12,10.193706715967023,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",25,17,-10.084958887661436,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",20,15,2.0594154595922882,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",25,13,-21.464083222982413,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",25,7,-1.0161641610253689,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",25,8,19.56124573555254,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",20,6,-30.013589766924074,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",25,11,24.369439378539816,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",20,16,10.32308856969465,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",25,5,-48.89204902576435,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",20,6,8.901088471006613,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",20,10,12.405515326331093,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",20,9,21.478825806403112,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",25,14,21.52447674393639,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",25,2,4.262921137357255,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",20,10,19.632316381941774,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",20,13,10.354543980283374,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",20,12,13.616889430011092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",20,13,10.581192454311381,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",30,6,18.011325763837284,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",20,13,-7.371451667933937,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",25,12,-0.3732843184574679,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",20,14,13.36400358151039,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",20,13,11.302957597930018,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",30,21,15.366427111284205,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",30,15,-26.693121722489895,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
852,False,"{'a': 0.002, 'e': 0.182318522128221}",25,6,12.333705364536767,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",20,5,20.866837648272668,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",30,13,-4.5226927777423915,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",25,10,22.188821638509104,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",20,12,15.518577832514751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",30,12,14.044079823979542,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",25,6,-22.355420761881756,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",35,22,23.20018532589665,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",20,13,7.529728502177881,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",20,4,18.020235177241887,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",20,5,28.14831001488791,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",25,16,-0.5991270106508657,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",25,13,22.982677117684236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",30,14,27.64260651663477,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",30,18,-28.89876051059642,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",20,0,-2.7699072956012736,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",20,0,-36.9574794937879,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",25,12,15.222423373321734,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",20,8,16.81922252835914,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",35,20,27.069876703919345,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",20,11,4.63510645698523,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",20,8,24.185211769365598,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",30,18,3.6463645807534215,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",25,15,3.4721948708949117,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",20,13,3.3700988024337204,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",25,15,17.520277847847343,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",25,18,12.21344621639155,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",25,16,16.829284744049822,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",20,11,-35.98588290570258,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",30,21,14.674172339041194,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",20,1,9.262333625130157,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",25,14,-0.9101640686351695,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",20,0,11.613827466600462,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",20,10,-6.6652440749024,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",20,9,18.493198317529302,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",25,15,6.706662828861173,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",20,12,6.847192958457499,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",20,3,16.879152814762982,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",30,19,16.450277115855524,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",20,12,16.805840115094497,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",20,6,-40.105541531017,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",25,7,33.911679298249794,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.167629347809757}",30,6,-8.967556936869908,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.167294424149439}",30,0,23.61935764761442,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",1
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",25,12,26.746496800346502,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",25,8,7.7695884939296755,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",25,17,9.722424565949566,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",20,15,8.966636720841567,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",25,16,9.957220274489352,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",20,10,18.662084541520315,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",20,15,6.964942174823673,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.002, 'e': 0.1646390132983796}",20,3,-77.8902264581753,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
904,False,"{'a': 0.002, 'e': 0.16431006433040046}",25,6,19.163275289223616,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.002, 'e': 0.16398177260289773}",30,7,39.60587573663939,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.002, 'e': 0.16365413680270405}",20,0,5.62017334866896,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
907,False,"{'a': 0.002, 'e': 0.1633271556192758}",20,7,11.064394048527115,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
908,False,"{'a': 0.002, 'e': 0.16300082774468777}",20,12,14.93907049595785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.002, 'e': 0.16267515187362808}",20,10,-23.977680255225437,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
910,False,"{'a': 0.002, 'e': 0.16235012670339277}",30,18,24.933601884285892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.002, 'e': 0.16202575093388075}",25,19,-29.288180149168497,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
912,False,"{'a': 0.002, 'e': 0.1617020232675885}",30,19,22.988096054067988,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.002, 'e': 0.16137894240960493}",30,12,5.374555597473908,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
914,False,"{'a': 0.002, 'e': 0.16105650706760616}",20,0,16.61771834754818,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
915,False,"{'a': 0.002, 'e': 0.16073471595185038}",25,17,16.441834018464785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.16041356777517274}",20,0,15.59681084308002,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
917,False,"{'a': 0.002, 'e': 0.1600930612529801}",25,13,19.989142589557833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.15977319510324592}",25,12,-25.771085217836067,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
919,False,"{'a': 0.002, 'e': 0.15945396804650516}",20,14,9.702332518645946,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.002, 'e': 0.15913537880584921}",20,16,7.897975337205587,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.002, 'e': 0.15881742610692068}",20,11,18.751438227588753,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.002, 'e': 0.1585001086779083}",20,13,-39.279131005938765,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
923,False,"{'a': 0.002, 'e': 0.15818342524954201}",25,16,15.652414979205306,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.002, 'e': 0.1578673745550876}",20,14,11.237474150694487,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.002, 'e': 0.15755195533034191}",25,8,31.779708055068507,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.002, 'e': 0.1572371663136276}",25,9,-2.0295769443802927,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
927,False,"{'a': 0.002, 'e': 0.1569230062457882}",30,11,28.32034194277866,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.002, 'e': 0.156609473870183}",20,12,15.277491821674438,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.002, 'e': 0.15629656793268212}",30,14,19.523801430354595,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.15598428718166135}",20,13,10.17182236203379,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.002, 'e': 0.1556726303679973}",25,7,0.385763798372031,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
932,False,"{'a': 0.002, 'e': 0.15536159624506227}",30,16,19.345606644075755,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.002, 'e': 0.15505118356871936}",20,10,16.44821261254343,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.002, 'e': 0.1547413910973175}",20,0,8.698031554069876,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
935,False,"{'a': 0.002, 'e': 0.15443221759168632}",20,12,14.668237434134152,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.002, 'e': 0.1541236618151314}",20,16,6.399725341372811,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.15381572253342926}",30,21,15.705313905516318,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.15350839851482234}",30,17,25.33374424811073,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.002, 'e': 0.15320168853001417}",20,10,7.861904915656731,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.002, 'e': 0.15289559135216438}",30,16,22.217862500951686,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.002, 'e': 0.15259010575688386}",20,14,10.568675469108806,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.002, 'e': 0.1522852305222298}",20,7,22.850921228587342,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.1519809644287009}",25,9,21.32027899019954,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.15167730625923234}",25,14,15.921591878920088,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.002, 'e': 0.1513742547991911}",20,2,6.965573045383042,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
946,False,"{'a': 0.002, 'e': 0.15107180883637084}",20,12,5.002957108532771,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.002, 'e': 0.15076996716098734}",20,16,7.232495296746206,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.15046872856567356}",20,9,19.345450250874407,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.15016809184547464}",20,10,18.989959079312253,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.002, 'e': 0.14986805579784332}",20,16,7.190389028106843,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.14956861922263504}",20,12,1.8504567370506328,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
952,False,"{'a': 0.002, 'e': 0.14926978092210305}",30,21,5.179614254697459,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
